"","near_the_big_cell","x_center_big_cell","y_center_big_cell","x_center_cell","y_center_cell","x_TRUE","y_TRUE","rh98","canopy_cover","fire_freq","mean_precip","mean_temp","ecoregion","fire_freq_NA","densite_pop"
"2382",6,-1.73571356303481,18.5864494722797,-2.00091499857711,17.9774544167201,-1.99089124843,17.9809033057574,2.61999988555908,0,0,114.169125296942,29.7950073242188,"Sahelian_Acacia_savanna",1,0.079505197703838
"2383",8,3.85966776292462,18.5864494722797,3.29735293632241,17.9774544167201,3.26874474008976,17.9809033057574,3.2049999833107,0,0,93.5951293831771,28.5232177734375,"Sahelian_Acacia_savanna",1,0
"2384",8,3.85966776292462,18.5864494722797,4.02814851354993,17.9774544167201,3.98515117917507,17.9786575175471,2.54124996066093,0,0,117.498210711715,28.5726867675781,"Sahelian_Acacia_savanna",1,0
"2385",6,-1.73571356303481,18.5864494722797,-0.722022738428951,17.9774544167201,-0.73998721529358,17.9764117293368,2.41388891802894,0,0,120.502618735414,29.6608215332031,"Sahelian_Acacia_savanna",1,0.159010395407677
"2386",10,9.45504908888405,18.5864494722797,8.59562087122194,17.9774544167201,8.5508386107125,17.9764117293368,3.42250000437101,0.008710833234848,0,71.2398502454003,23.9135070800781,"Sahelian_Acacia_savanna",1,0.490398317575455
"2387",3,-10.1287855519739,18.5864494722797,-10.5877630310005,17.9774544167201,-10.5563274825096,17.9741659411265,2.65749994913737,0,0,60.2389109848606,29.6760192871094,"Sahelian_Acacia_savanna",1,0.028345171362162
"2388",7,1.0619770999449,18.5864494722797,2.01846067617425,17.9774544167201,1.98190809558855,17.9719201529162,2.61500000953674,0,0,94.2972242323836,29.0325561523438,"Sahelian_Acacia_savanna",1,0.159010395407677
"2389",9,6.65735842590433,18.5864494722797,5.85513745661874,17.9774544167201,5.88733379329814,17.9719201529162,2.54733336766561,0,0,119.977086163368,28.6747985839844,"Sahelian_Acacia_savanna",1,0.301783561706543
"2390",6,-1.73571356303481,18.5864494722797,-1.81821610427023,17.9774544167201,-1.84266922655028,17.9696743647059,2.39000010490417,0,0,114.683324932159,29.7950073242188,"Sahelian_Acacia_savanna",1,0.079505197703838
"2391",6,-1.73571356303481,18.5864494722797,-0.904721632735832,17.9774544167201,-0.901683966435092,17.9696743647059,2.63375002145767,0,0,123.057963873919,29.8100830078125,"Sahelian_Acacia_savanna",1,0.159010395407677
"2392",8,3.85966776292462,18.5864494722797,4.21084740785681,17.9774544167201,4.18502632989166,17.9696743647059,2.59499990940094,0,0,119.732740567621,28.5879760742188,"Sahelian_Acacia_savanna",1,0
"2393",9,6.65735842590433,18.5864494722797,8.0475241883013,17.9774544167201,8.01634101666139,17.9696743647059,3.99624994397163,0.005200125007832,0,132.237395734993,27.4515930175781,"Sahelian_Acacia_savanna",1,0.217632383108139
"2394",6,-1.73571356303481,18.5864494722797,-0.539323844122073,17.9774544167201,-0.555832582049078,17.9674285764956,2.5706666469574,0,0,119.719963289411,29.6608215332031,"Sahelian_Acacia_savanna",1,0.238515600562096
"2395",7,1.0619770999449,18.5864494722797,1.83576178186737,17.9774544167201,1.81796555623674,17.9674285764956,2.3614285503115,0,0,96.8932055162645,29.0325561523438,"Sahelian_Acacia_savanna",1,0.39752596616745
"2396",9,6.65735842590433,18.5864494722797,5.67243856231185,17.9774544167201,5.63580551374468,17.9674285764956,2.53999996185303,0,0,85.397501744874,28.6909729003906,"Sahelian_Acacia_savanna",1,0.29598006606102
"2397",6,-1.73571356303481,18.5864494722797,-0.356624949815192,17.9774544167201,-0.36718637238398,17.9651827882853,2.53951663970947,0,0,118.189799219056,29.3762756347656,"Sahelian_Acacia_savanna",1,0.239310622215271
"2398",7,1.0619770999449,18.5864494722797,1.10496620463985,17.9774544167201,1.10380490536172,17.9651827882853,3.28999996185303,0.000554999976885,0,100.913189454713,29.7301879882813,"Sahelian_Acacia_savanna",1,0.318020790815353
"2399",7,1.0619770999449,18.5864494722797,1.28766509894673,17.9774544167201,1.31266320891951,17.962937000075,2.91916670401891,0.00017766666133,0,110.107083073511,29.5497985839844,"Sahelian_Acacia_savanna",1,0.279063254594803
"2400",9,6.65735842590433,18.5864494722797,6.40323413953938,17.9774544167201,6.41733981092865,17.962937000075,2.31499999761581,0,0,64.710309121706,28.6027160644531,"Sahelian_Acacia_savanna",1,0.217632383108139
"2401",3,-10.1287855519739,18.5864494722797,-10.7704619253074,17.9774544167201,-10.7651857860674,17.9606912118647,2.50499999523163,0,0,57.7276399322712,29.6563049316406,"Sahelian_Acacia_savanna",1,0
"2402",8,3.85966776292462,18.5864494722797,4.57624519647057,17.9774544167201,4.55333559638066,17.9606912118647,2.37875002622604,0,0,124.656825056327,28.6480651855469,"Sahelian_Acacia_savanna",1,0.362720638513565
"2403",8,3.85966776292462,18.5864494722797,4.75894409077745,17.9774544167201,4.73973601783546,17.9606912118647,2.5322222577201,0,0,125.449771052064,28.6480651855469,"Sahelian_Acacia_savanna",1,0.29017648100853
"2404",9,6.65735842590433,18.5864494722797,6.22053524523249,17.9774544167201,6.20398993095027,17.9606912118647,2.42666673660278,0,0,101.353950945683,28.6304870605469,"Sahelian_Acacia_savanna",1,0.217632383108139
"2405",3,-10.1287855519739,18.5864494722797,-10.0396663480798,17.9774544167201,-10.048779346982,17.9584454236544,3.91800007820129,0.002201899979264,0,57.7514056483434,29.4917846679688,"Sahelian_Acacia_savanna",1,0
"2406",3,-10.1287855519739,18.5864494722797,-10.2223652423867,17.9774544167201,-10.2576376505398,17.9561996354441,4.39499998092651,0.00297450000653,0,64.6668431368338,29.5932861328125,"Sahelian_Acacia_savanna",1,0
"2407",8,3.85966776292462,18.5864494722797,2.74925625340177,17.9774544167201,2.75895081635193,17.9561996354441,2.31999994814396,0,0,97.7708930371927,28.5733581542969,"Sahelian_Acacia_savanna",1,0.007155467756093
"2408",8,3.85966776292462,18.5864494722797,3.66275072493617,17.9774544167201,3.68646134720533,17.9539538472338,2.41250002384186,0,0,105.821289388376,28.5301452636719,"Sahelian_Acacia_savanna",1,0
"2409",3,-10.1287855519739,18.5864494722797,-10.4050641366936,17.9774544167201,-10.4440380719946,17.9517080590235,3.26874998211861,0.00075399997877,0,65.1033983284387,29.5932861328125,"Sahelian_Acacia_savanna",1,0.001532171620056
"2410",6,-1.73571356303481,18.5864494722797,-1.45281831565647,17.9774544167201,-1.40923210196262,17.9494622708132,2.37125000357628,0,0,124.522797348897,29.9123474121094,"Sahelian_Acacia_savanna",1,0.148674726486206
