"","x","y","dupe_count","rh98","canopy_cover","fire_freq","mean_precip","mean_temp","ecoregion","fire_freq_NA"
"389",-13.9878918678461,12.9705498085807,2,8.39000034332275,0.045889001339674,0.157894730567932,862.334730331941,28.7503295898438,"Guinean_forest-savanna",FALSE
"390",-13.9878918678461,12.9705498085807,2,8.39000034332275,0.045889001339674,0.157894730567932,862.334730331941,28.7503295898438,"West_Sudanian",FALSE
"391",-13.9766629267946,12.9705498085807,2,7.56000006198883,0.055180624127388,0.315789461135864,862.334730331941,28.7503295898438,"Guinean_forest-savanna",FALSE
"392",-13.9766629267946,12.9705498085807,2,7.56000006198883,0.055180624127388,0.315789461135864,862.334730331941,28.7503295898438,"West_Sudanian",FALSE
"393",-13.9384845272195,12.9683040203704,2,8.26333347956339,0.09825266400973,0.157894730567932,913.940953838856,28.7503295898438,"Guinean_forest-savanna",FALSE
"394",-13.9384845272195,12.9683040203704,2,8.26333347956339,0.09825266400973,0.157894730567932,913.940953838856,28.7503295898438,"West_Sudanian",FALSE
"395",-13.9362387390092,12.9683040203704,2,5.45375001430511,0.0205521254683845,0.157894730567932,913.940953838856,28.7503295898438,"Guinean_forest-savanna",FALSE
"396",-13.9362387390092,12.9683040203704,2,5.45375001430511,0.0205521254683845,0.157894730567932,913.940953838856,28.7503295898438,"West_Sudanian",FALSE
"397",-13.9339929507989,12.9683040203704,2,5.2775000333786,0.016289687511744,0.157894730567932,913.940953838856,28.7503295898438,"Guinean_forest-savanna",FALSE
"398",-13.9339929507989,12.9683040203704,2,5.2775000333786,0.016289687511744,0.157894730567932,913.940953838856,28.7503295898438,"West_Sudanian",FALSE
"399",-13.9317471625886,12.9683040203704,2,4.3266666730245,0.00778733310289681,0.105263158679008,913.940953838856,28.7503295898438,"Guinean_forest-savanna",FALSE
"400",-13.9317471625886,12.9683040203704,2,4.3266666730245,0.00778733310289681,0.105263158679008,913.940953838856,28.7503295898438,"West_Sudanian",FALSE
"401",-13.904797704065,12.9683040203704,2,6.8299999833107,0.0564074981957674,0.210526317358017,913.940953838856,28.7503295898438,"Guinean_forest-savanna",FALSE
"402",-13.904797704065,12.9683040203704,2,6.8299999833107,0.0564074981957674,0.210526317358017,913.940953838856,28.7503295898438,"West_Sudanian",FALSE
"403",-13.9025519158547,12.9683040203704,2,9.29333337148031,0.100678997735182,0.263157904148102,913.940953838856,28.7503295898438,"Guinean_forest-savanna",FALSE
"404",-13.9025519158547,12.9683040203704,2,9.29333337148031,0.100678997735182,0.263157904148102,913.940953838856,28.7503295898438,"West_Sudanian",FALSE
"405",-13.8508987870179,12.9683040203704,2,8.02000000476837,0.0635035995393991,0.157894730567932,942.414526980873,28.7503295898438,"Guinean_forest-savanna",FALSE
"406",-13.8508987870179,12.9683040203704,2,8.02000000476837,0.0635035995393991,0.157894730567932,942.414526980873,28.7503295898438,"West_Sudanian",FALSE
"407",-13.8486529988076,12.9683040203704,2,7.45750015974045,0.0530555006116629,0.157894730567932,964.211284702025,28.7503295898438,"Guinean_forest-savanna",FALSE
"408",-13.8486529988076,12.9683040203704,2,7.45750015974045,0.0530555006116629,0.157894730567932,964.211284702025,28.7503295898438,"West_Sudanian",FALSE
"409",-13.8329324813355,12.9683040203704,2,7.56291677531815,0.0573144563034778,0.210526317358017,964.211284702025,28.7503295898438,"Guinean_forest-savanna",FALSE
"410",-13.8329324813355,12.9683040203704,2,7.56291677531815,0.0573144563034778,0.210526317358017,964.211284702025,28.7503295898438,"West_Sudanian",FALSE
"411",-13.8239493284943,12.9683040203704,2,14.5299997329712,0.0643669962882996,0.0526315793395042,964.211284702025,28.7503295898438,"Guinean_forest-savanna",FALSE
"412",-13.8239493284943,12.9683040203704,2,14.5299997329712,0.0643669962882996,0.0526315793395042,964.211284702025,28.7503295898438,"West_Sudanian",FALSE
"413",-13.821703540284,12.9683040203704,2,4.79000012079875,0.0115989996120334,0.157894730567932,964.211284702025,28.7503295898438,"Guinean_forest-savanna",FALSE
"414",-13.821703540284,12.9683040203704,2,4.79000012079875,0.0115989996120334,0.157894730567932,964.211284702025,28.7503295898438,"West_Sudanian",FALSE
"415",-13.7947540817604,12.9660582321601,2,10.9200000762939,0.200859993696213,0.526315808296204,960.446573411795,28.7503295898438,"Guinean_forest-savanna",FALSE
"416",-13.7947540817604,12.9660582321601,2,10.9200000762939,0.200859993696213,0.526315808296204,960.446573411795,28.7503295898438,"West_Sudanian",FALSE
"417",-13.7925082935501,12.9660582321601,2,9.72300000190735,0.173084996268153,0.526315808296204,960.446573411795,28.7503295898438,"Guinean_forest-savanna",FALSE
"418",-13.7925082935501,12.9660582321601,2,9.72300000190735,0.173084996268153,0.526315808296204,960.446573411795,28.7503295898438,"West_Sudanian",FALSE
"419",-13.7902625053398,12.9660582321601,2,7.73000001907349,0.0714158335079749,0.526315808296204,960.446573411795,28.7503295898438,"Guinean_forest-savanna",FALSE
"420",-13.7902625053398,12.9660582321601,2,7.73000001907349,0.0714158335079749,0.526315808296204,960.446573411795,28.7503295898438,"West_Sudanian",FALSE
"421",-13.776787776078,12.9660582321601,2,10.2186111079322,0.152644389205509,0.368421047925949,960.446573411795,28.7503295898438,"Guinean_forest-savanna",FALSE
"422",-13.776787776078,12.9660582321601,2,10.2186111079322,0.152644389205509,0.368421047925949,960.446573411795,28.7503295898438,"West_Sudanian",FALSE
"423",-13.7655588350265,12.9638124439498,2,9.16220013618469,0.132288357019424,0.578947365283966,960.446573411795,28.7503295898438,"Guinean_forest-savanna",FALSE
