near_the_b,x_center_b,y_center_b,x_center_c,y_center_c,x_TRUE,y_TRUE,rh98,canopy_cov,fire_freq,mean_preci,mean_temp,ecoregion,fire_freq_,densite_po
62.000000000000000,-12.926476214953659,10.388914179559972,-12.962848656989920,10.786654451934808,-12.918896679743868,10.812347338483590,7.050357129670824,0.068490070545869,0.105263158679008,1840.133890420149328,25.512109375000023,Guinean_forest-savanna,"0",91.282012939453125
62.000000000000000,-12.926476214953659,10.388914179559972,-12.049354185455520,10.786654451934808,-12.069988736250920,10.812347338483590,7.508333265781404,0.087391790313025,0.157894730567932,1335.769393970699412,23.275689697265648,Guinean_forest-savanna,"0",19.781738281250000
63.000000000000000,-10.128785551973948,10.388914179559972,-10.405064136693600,10.786654451934808,-10.365435484634126,10.796626821011499,4.269999980926514,0.000315999990562,0.210526317358017,1324.522073794352309,26.022454833984398,Guinean_forest-savanna,"0",4.608303070068360
62.000000000000000,-12.926476214953659,10.388914179559972,-13.328246445603680,10.786654451934808,-13.311909616546158,10.794381032801200,6.250000000000000,0.035216042691900,0.105263158679008,2248.116933367803085,25.449670410156273,Guinean_forest-savanna,"0",11.315147399902344
61.000000000000000,-15.724166877933374,10.388914179559972,-14.972536494365603,10.786654451934808,-14.998496562480563,10.792135244590902,7.154999971389772,0.320475497438262,0.105263158679008,2056.749598241031435,27.207147216796898,Guinean_forest-savanna,"0",10.559306144714355
62.000000000000000,-12.926476214953659,10.388914179559972,-13.693644234217439,10.786654451934808,-13.655515212721877,10.780906303539407,12.133333524068197,0.197405746905133,0.000000000000000,2392.104349439277485,25.443719482421898,Guinean_forest-savanna,"1",15.195909500122070
62.000000000000000,-12.926476214953659,10.388914179559972,-13.876343128524322,10.786654451934808,-13.909289280485641,10.774168938908511,11.658000087738037,0.225156459957361,0.157894730567932,2322.256720207677517,25.868157958984398,Guinean_forest-savanna,"0",11.190283775329590
63.000000000000000,-10.128785551973948,10.388914179559972,-10.039666348079837,10.786654451934808,-10.030813041299606,10.760694209646719,3.029999971389771,0.012185250408947,0.684210538864136,1396.513646615571133,25.955468750000023,Guinean_forest-savanna,"0",3.838310003280640
62.000000000000000,-12.926476214953659,10.388914179559972,-12.597450868376161,10.786654451934808,-12.604486330302036,10.756202633226120,6.274166663487752,0.035282208196198,0.368421047925949,1794.303759088261813,24.137933349609398,Guinean_forest-savanna,"0",7.658306598663330
62.000000000000000,-12.926476214953659,10.388914179559972,-14.241740917138083,10.786654451934808,-14.266369605923151,10.753956845015821,4.279999941587448,0.005847625085153,0.368421047925949,2386.122923252622968,26.931268310546898,Guinean_forest-savanna,"0",11.620647430419922
62.000000000000000,-12.926476214953659,10.388914179559972,-12.414751974069279,10.786654451934808,-12.445035367370821,10.749465268595223,9.143333276112873,0.070445332074693,0.000000000000000,1829.737070644666574,23.079156494140648,Guinean_forest-savanna,"1",35.373050689697266
61.000000000000000,-15.724166877933374,10.388914179559972,-14.424439811444962,10.786654451934808,-14.380904804648390,10.747219480384926,7.480500113964082,0.206640672763266,0.105263158679008,2530.547599687535239,26.578637695312523,Guinean_forest-savanna,"0",33.463470458984375
62.000000000000000,-12.926476214953659,10.388914179559972,-13.145547551296801,10.786654451934808,-13.121017618670759,10.747219480384926,9.810000181198120,0.108737337092559,0.105263158679008,2270.428655672132209,24.944207763671898,Guinean_forest-savanna,"0",16.489500045776367
62.000000000000000,-12.926476214953659,10.388914179559972,-13.510945339910561,10.786654451934808,-13.552208955048132,10.742727903964328,5.010000228881836,0.059305499866605,0.105263158679008,2412.861651543270455,26.055963134765648,Guinean_forest-savanna,"0",13.938118934631348
62.000000000000000,-12.926476214953659,10.388914179559972,-12.780149762683040,10.786654451934808,-12.811098845649523,10.742727903964328,6.748333295186362,0.113891832473503,0.052631579339504,1896.132029571190515,26.172204589843773,Guinean_forest-savanna,"0",7.658306598663330
62.000000000000000,-12.926476214953659,10.388914179559972,-14.059042022831202,10.606884452815175,-14.086706549099246,10.643913222711181,9.359999656677246,0.154555169749074,0.210526317358017,2375.929497571113643,26.047479248046898,Guinean_forest-savanna,"0",42.483619689941406
62.000000000000000,-12.926476214953659,10.388914179559972,-13.876343128524322,10.606884452815175,-13.882339821962056,10.641667434500881,4.679999828338624,0.006785999983549,0.210526317358017,2320.380425394402209,26.118707275390648,Guinean_forest-savanna,"0",29.011661529541016
62.000000000000000,-12.926476214953659,10.388914179559972,-13.693644234217439,10.606884452815175,-13.713905706189644,10.634930069869986,5.965833365917206,0.057134065645126,0.157894730567932,2391.001812585041534,26.055963134765648,Guinean_forest-savanna,"0",27.913694381713867
61.000000000000000,-15.724166877933374,10.388914179559972,-14.424439811444962,10.606884452815175,-14.412345839592573,10.625946917028790,3.980000019073486,0.007411583171537,0.000000000000000,2404.110951311984536,26.578637695312523,Guinean_forest-savanna,"1",76.960983276367188
62.000000000000000,-12.926476214953659,10.388914179559972,-13.145547551296801,10.606884452815175,-13.183899688559126,10.614717975977296,8.123499965667724,0.064627107920214,0.052631579339504,2221.034352386854152,24.944207763671898,Guinean_forest-savanna,"0",24.466619491577148
62.000000000000000,-12.926476214953659,10.388914179559972,-12.049354185455520,10.606884452815175,-12.065497159830322,10.614717975977296,7.447023808956146,0.057687594815867,0.105263158679008,1454.105680011605045,22.550347900390648,Guinean_forest-savanna,"0",7.724900722503662
63.000000000000000,-10.128785551973948,10.388914179559972,-10.587763031000478,10.606884452815175,-10.565310635350722,10.607980611346399,12.375000000000000,0.381554499268532,0.368421047925949,1485.465241668255658,25.509210205078148,Guinean_forest-savanna,"0",4.793100357055664
63.000000000000000,-10.128785551973948,10.388914179559972,-10.222365242386719,10.606884452815175,-10.223950827385302,10.605734823136101,14.509999752044678,0.368287503719330,0.421052634716034,1582.002962094388522,26.029077148437523,Guinean_forest-savanna,"0",3.745910882949829
63.000000000000000,-10.128785551973948,10.388914179559972,-10.953160819614240,10.606884452815175,-10.992010395307494,10.596751670294905,13.240000247955322,0.369641259312630,0.684210538864136,1407.079141450359657,25.089288330078148,Guinean_forest-savanna,"0",6.833374023437500
62.000000000000000,-12.926476214953659,10.388914179559972,-12.962848656989920,10.606884452815175,-12.925634044374764,10.592260093874309,8.925000071525574,0.068917000375222,0.052631579339504,1947.024724208602720,26.172204589843773,Guinean_forest-savanna,"0",77.468757629394531
62.000000000000000,-12.926476214953659,10.388914179559972,-12.414751974069279,10.606884452815175,-12.456264308422314,10.587768517453711,3.512500027815501,0.002831958302219,0.421052634716034,1841.775665390340464,23.079156494140648,Guinean_forest-savanna,"0",4.417677402496338
62.000000000000000,-12.926476214953659,10.388914179559972,-12.597450868376161,10.606884452815175,-12.575291083568152,10.585522729243412,6.755000114440918,0.039675499778241,0.368421047925949,1861.289369132032789,25.340478515625023,Guinean_forest-savanna,"0",3.902406454086304
62.000000000000000,-12.926476214953659,10.388914179559972,-12.780149762683040,10.606884452815175,-12.743725199340561,10.583276941033112,7.848055561383566,0.079246661522322,0.473684221506119,1632.963552914020966,25.340478515625023,Guinean_forest-savanna,"0",7.658306598663330
63.000000000000000,-10.128785551973948,10.388914179559972,-10.039666348079837,10.606884452815175,-10.012846735617217,10.583276941033112,11.366249918937685,0.371892627328634,0.368421047925949,1488.660483177555307,26.029077148437523,Guinean_forest-savanna,"0",3.558614969253540
62.000000000000000,-12.926476214953659,10.388914179559972,-13.328246445603680,10.606884452815175,-13.338859075069745,10.581031152822813,2.920000076293945,0.000000000000000,0.421052634716034,2275.068578871016143,25.125604248046898,Guinean_forest-savanna,"0",8.727972030639648
63.000000000000000,-10.128785551973948,10.388914179559972,-10.405064136693600,10.606884452815175,-10.401368095998908,10.581031152822813,12.300000190734863,0.259064335127672,0.473684221506119,1527.851035271820365,25.806604003906273,Guinean_forest-savanna,"0",3.745910882949829
62.000000000000000,-12.926476214953659,10.388914179559972,-14.241740917138083,10.606884452815175,-14.264123817712852,10.578785364612514,20.340000152587891,0.332952339202166,0.052631579339504,2565.917363105120330,26.578637695312523,Guinean_forest-savanna,"0",33.463470458984375
62.000000000000000,-12.926476214953659,10.388914179559972,-13.510945339910561,10.606884452815175,-13.538734225786339,10.578785364612514,3.768750071525574,0.008440375095233,0.210526317358017,2321.348037011823180,26.055963134765648,Guinean_forest-savanna,"0",41.843490600585938
63.000000000000000,-10.128785551973948,10.388914179559972,-10.770461925307359,10.606884452815175,-10.787643668170304,10.565310635350722,7.236666520436606,0.079320665448904,0.421052634716034,1335.461285419762135,25.089288330078148,Guinean_forest-savanna,"0",8.157760620117188
63.000000000000000,-10.128785551973948,10.388914179559972,-10.770461925307359,10.427114453695541,-10.787643668170304,10.462004377676978,5.924999952316284,0.073776250355877,0.263157904148102,1439.301617234553078,25.282159423828148,Guinean_forest-savanna,"0",4.164620399475098
62.000000000000000,-12.926476214953659,10.388914179559972,-13.693644234217439,10.427114453695541,-13.691447824086657,10.459758589466677,3.700000047683716,0.000000000000000,0.052631579339504,2293.358049566517820,26.076043701171898,Guinean_forest-savanna,"0",6.436306953430176
62.000000000000000,-12.926476214953659,10.388914179559972,-12.962848656989920,10.427114453695541,-12.930125620795362,10.455267013046081,4.507500052452088,0.016540000215173,0.000000000000000,1912.326789161974602,25.835565185546898,Guinean_forest-savanna,"1",27.400087356567383
62.000000000000000,-12.926476214953659,10.388914179559972,-12.049354185455520,10.427114453695541,-12.085709253723012,10.453021224835782,6.016666716999478,0.030702166927868,0.000000000000000,1518.744906761144421,22.950189208984398,Guinean_forest-savanna,"1",63.144405364990234
63.000000000000000,-10.128785551973948,10.388914179559972,-10.222365242386719,10.427114453695541,-10.179035063179327,10.453021224835782,15.711388760369195,0.530318768251510,0.578947365283966,1552.846765177814632,25.642938232421898,Guinean_forest-savanna,"0",4.649091243743896
63.000000000000000,-10.128785551973948,10.388914179559972,-9.856967453772958,10.427114453695541,-9.900557325102273,10.453021224835782,9.538333045867917,0.096610335633159,0.052631579339504,1421.897865933023013,25.651879882812523,Guinean_forest-savanna,"0",3.745910882949829
61.000000000000000,-15.724166877933374,10.388914179559972,-14.424439811444962,10.427114453695541,-14.448278450957353,10.450775436625483,16.457499980926514,0.276313501099745,0.000000000000000,2422.815260176742868,26.499597167968773,Guinean_forest-savanna,"1",12.766063690185547
62.000000000000000,-12.926476214953659,10.388914179559972,-13.145547551296801,10.427114453695541,-13.143475500773748,10.450775436625483,7.000000238418580,0.034209749661386,0.052631579339504,2067.233672446914625,25.376306152343773,Guinean_forest-savanna,"0",27.053798675537109
63.000000000000000,-10.128785551973948,10.388914179559972,-10.587763031000478,10.427114453695541,-10.621455340608192,10.446283860204886,8.390000343322754,0.157129004597664,0.526315808296204,1474.715642585566229,25.334405517578148,Guinean_forest-savanna,"0",3.412940979003906
62.000000000000000,-12.926476214953659,10.388914179559972,-12.414751974069279,10.427114453695541,-12.420331697057534,10.441792283784288,6.114761988321940,0.074455189296887,0.157894730567932,1432.359774248968506,24.468041992187523,Guinean_forest-savanna,"0",7.159683704376222
62.000000000000000,-12.926476214953659,10.388914179559972,-12.232053079762400,10.427114453695541,-12.258634945916020,10.441792283784288,4.542916695276896,0.020942916375740,0.157894730567932,1579.535206162420081,24.468041992187523,Guinean_forest-savanna,"0",6.326426982879640
63.000000000000000,-10.128785551973948,10.388914179559972,-10.953160819614240,10.427114453695541,-10.908916231526439,10.437300707363690,9.408333142598471,0.216447053787609,0.421052634716034,1524.961247301415369,25.282159423828148,Guinean_forest-savanna,"0",3.577761411666870
62.000000000000000,-12.926476214953659,10.388914179559972,-14.059042022831202,10.427114453695541,-14.086706549099246,10.432809130943093,4.377222173743778,0.019767471821979,0.105263158679008,2544.556348285123022,26.326043701171898,Guinean_forest-savanna,"0",8.002929687500000
62.000000000000000,-12.926476214953659,10.388914179559972,-13.510945339910561,10.427114453695541,-13.536488437576040,10.428317554522495,5.079999923706056,0.010181000456214,0.105263158679008,2402.567357692858423,26.076043701171898,Guinean_forest-savanna,"0",57.519710540771491
63.000000000000000,-10.128785551973948,10.388914179559972,-10.405064136693600,10.427114453695541,-10.381156002106220,10.428317554522495,18.003333305175783,0.516648244112730,0.473684221506119,1638.680676936319060,25.350457763671898,Guinean_forest-savanna,"0",3.824991226196289
62.000000000000000,-12.926476214953659,10.388914179559972,-13.876343128524322,10.427114453695541,-13.875602457331158,10.426071766312196,9.514166553815206,0.263739587118228,0.263157904148102,2446.184461230926900,26.173516845703148,Guinean_forest-savanna,"0",14.923707962036133
62.000000000000000,-12.926476214953659,10.388914179559972,-12.780149762683040,10.427114453695541,-12.743725199340561,10.423825978101897,13.279666769694010,0.180882209681329,0.105263158679008,1861.377120925358668,24.892266845703148,Guinean_forest-savanna,"0",14.350166320800781
62.000000000000000,-12.926476214953659,10.388914179559972,-14.241740917138083,10.427114453695541,-14.225945418137773,10.414842825260703,8.745000123977661,0.110923003405333,0.210526317358017,2538.415350419518290,26.326043701171898,Guinean_forest-savanna,"0",20.888866424560547
62.000000000000000,-12.926476214953659,10.388914179559972,-12.597450868376161,10.427114453695541,-12.595503177460840,10.392384943157715,5.991600015428332,0.050872504918241,0.421052634716034,1685.593793752456122,24.892266845703148,Guinean_forest-savanna,"0",6.992366790771484
63.000000000000000,-10.128785551973948,10.388914179559972,-10.039666348079837,10.427114453695541,-10.066745652664387,10.387893366737117,13.909999847412109,0.220787003636360,0.157894730567932,1637.888855330253818,25.642938232421898,Guinean_forest-savanna,"0",3.745910882949829
62.000000000000000,-12.926476214953659,10.388914179559972,-13.328246445603680,10.427114453695541,-13.302926463704964,10.385647578526818,4.976428576878140,0.088634188956348,0.105263158679008,2212.014568050569778,25.878289794921898,Guinean_forest-savanna,"0",160.333297729492188
61.000000000000000,-15.724166877933374,10.388914179559972,-14.424439811444962,10.247344454575909,-14.441541086326458,10.282341320853073,6.085000157356262,0.116200998425484,0.000000000000000,2672.967449501401916,26.499597167968773,Guinean_forest-savanna,"1",9.660287857055664
62.000000000000000,-12.926476214953659,10.388914179559972,-14.059042022831202,10.247344454575909,-14.084460760888948,10.282341320853073,5.554999947547914,0.027223249897361,0.000000000000000,2715.908071472420033,26.326043701171898,Guinean_forest-savanna,"1",19.216522216796875
62.000000000000000,-12.926476214953659,10.388914179559972,-13.876343128524322,10.247344454575909,-13.898060339434146,10.282341320853073,9.305000019073486,0.075454302132130,0.157894730567932,2718.909882268476395,26.173516845703148,Guinean_forest-savanna,"0",29.967287063598633
63.000000000000000,-10.128785551973948,10.388914179559972,-10.039666348079837,10.247344454575909,-10.068991440874687,10.277849744432476,11.640000343322754,0.381221503019333,0.263157904148102,1649.929416132600636,25.642938232421898,Guinean_forest-savanna,"0",3.745910882949829
62.000000000000000,-12.926476214953659,10.388914179559972,-13.693644234217439,10.247344454575909,-13.666744153773370,10.266620803380979,15.159999847412109,0.671090006828308,0.000000000000000,2573.695309617035946,26.076043701171898,Guinean_forest-savanna,"1",24.177772521972656
63.000000000000000,-10.128785551973948,10.388914179559972,-10.405064136693600,10.247344454575909,-10.410351248840104,10.266620803380979,10.107499599456789,0.230922703941663,0.052631579339504,1660.584948763251305,25.350457763671898,Guinean_forest-savanna,"0",3.412940979003906
63.000000000000000,-10.128785551973948,10.388914179559972,-10.770461925307359,10.247344454575909,-10.765185786067317,10.262129226960385,6.379999876022340,0.082244248129427,0.105263158679008,1454.580419765687338,25.282159423828148,Guinean_forest-savanna,"0",5.995122432708740
62.000000000000000,-12.926476214953659,10.388914179559972,-12.414751974069279,10.247344454575909,-12.370924356430960,10.259883438750085,13.159999847412109,0.599459614604712,0.157894730567932,1577.887395472477237,24.468041992187523,Guinean_forest-savanna,"0",6.925772190093994
62.000000000000000,-12.926476214953659,10.388914179559972,-13.145547551296801,10.247344454575909,-13.143475500773748,10.257637650539786,6.695900092124940,0.047129160233308,0.105263158679008,2095.461367472124039,25.376306152343773,Guinean_forest-savanna,"0",25.862598419189453
62.000000000000000,-12.926476214953659,10.388914179559972,-12.962848656989920,10.247344454575909,-12.966058232160144,10.255391862329487,17.860001000000000,0.752251029014587,0.000000000000000,2205.282533755820168,25.835565185546898,Guinean_forest-savanna,"1",28.272472381591797
62.000000000000000,-12.926476214953659,10.388914179559972,-12.780149762683040,10.247344454575909,-12.759445716812653,10.255391862329487,7.808125019073486,0.098196947753119,0.105263158679008,1796.115560976503502,25.835565185546898,Guinean_forest-savanna,"0",20.735696792602539
62.000000000000000,-12.926476214953659,10.388914179559972,-14.241740917138083,10.247344454575909,-14.252894876661358,10.253146074119188,3.448333342870077,0.001120333326980,0.105263158679008,2728.944956926923169,26.499597167968773,Guinean_forest-savanna,"0",12.560455322265623
62.000000000000000,-12.926476214953659,10.388914179559972,-12.597450868376161,10.247344454575909,-12.642664729877117,10.253146074119188,5.690208402772746,0.031987192596716,0.263157904148102,1832.967444950074423,24.892266845703148,Guinean_forest-savanna,"0",7.813969135284424
62.000000000000000,-12.926476214953659,10.388914179559972,-13.328246445603680,10.247344454575909,-13.347842227910940,10.248654497698592,10.100000142900255,0.202272538309343,0.000000000000000,2642.586249558451073,25.650415039062523,Guinean_forest-savanna,"1",33.796436309814453
63.000000000000000,-10.128785551973948,10.388914179559972,-9.856967453772958,10.247344454575909,-9.893819960471379,10.248654497698592,10.315000057220457,0.123841501772404,0.105263158679008,1683.683126202539370,25.425347900390648,Guinean_forest-savanna,"0",3.745910882949829
62.000000000000000,-12.926476214953659,10.388914179559972,-12.049354185455520,10.247344454575909,-12.049776642358230,10.239671344857395,9.678333441416422,0.140037262799645,0.000000000000000,1663.063202910125256,24.007501220703148,Guinean_forest-savanna,"1",39.964706420898438
63.000000000000000,-10.128785551973948,10.388914179559972,-10.953160819614240,10.247344454575909,-10.976289877835402,10.235179768436797,10.797500014305115,0.209691063500941,0.210526317358017,1489.859446066309147,25.076623535156273,Guinean_forest-savanna,"0",3.989811182022095
69.000000000000000,6.657358425904332,10.388914179559972,6.585933033846254,10.247344454575909,6.549841315336468,10.223950827385304,8.832999992370606,0.123387400805950,0.368421047925949,1239.709472280583896,27.724023437500023,Guinean_forest-savanna,"0",16.194759368896484
62.000000000000000,-12.926476214953659,10.388914179559972,-12.232053079762400,10.247344454575909,-12.254143369495422,10.217213462754408,11.230000019073486,0.279553665469090,0.000000000000000,1771.290182655055332,25.942773437500023,Guinean_forest-savanna,"1",16.851602554321289
63.000000000000000,-10.128785551973948,10.388914179559972,-10.587763031000478,10.247344454575909,-10.567556423561019,10.217213462754408,12.229999542236328,0.224509920080891,0.105263158679008,1618.752734860307100,25.037042236328148,Guinean_forest-savanna,"0",3.412940979003906
63.000000000000000,-10.128785551973948,10.388914179559972,-10.222365242386719,10.247344454575909,-10.232933980226498,10.214967674544109,15.602499882380169,0.481991168111563,0.210526317358017,1635.384113325100088,25.135400390625023,Guinean_forest-savanna,"0",5.225961208343506
69.000000000000000,6.657358425904332,10.388914179559972,6.220535245232494,10.247344454575909,6.253397271577024,10.212721886333810,2.756250023841858,0.000000000000000,0.210526317358017,1154.709815334026189,27.698510742187523,Guinean_forest-savanna,"0",15.622218132019041
69.000000000000000,6.657358425904332,10.388914179559972,6.403234139539376,10.247344454575909,6.408356658087644,10.210476098123509,3.240000039339066,0.001797249962692,0.473684221506119,1185.427214909372424,27.698510742187523,Guinean_forest-savanna,"0",44.576488494873047
62.000000000000000,-12.926476214953659,10.388914179559972,-13.510945339910561,10.247344454575909,-13.498310038000959,10.203738733492616,4.344375073909761,0.019559063182669,0.000000000000000,2352.366735594892361,25.650415039062523,Guinean_forest-savanna,"1",17.474256515502930
62.000000000000000,-12.926476214953659,10.388914179559972,-14.241740917138083,10.067574455456278,-14.210224900665679,10.111661416870364,4.639999985694886,0.016057000029832,0.000000000000000,3005.416755664379252,26.534936523437523,Guinean_forest-savanna,"1",20.187959671020508
62.000000000000000,-12.926476214953659,10.388914179559972,-12.962848656989920,10.067574455456278,-12.984024537842531,10.109415628660065,5.730000019073486,0.026216000318527,0.000000000000000,2326.923013178729889,24.768792724609398,Guinean_forest-savanna,"1",20.609169006347656
62.000000000000000,-12.926476214953659,10.388914179559972,-12.414751974069279,10.067574455456278,-12.388890662113351,10.109415628660065,16.623332552225751,0.059305164342125,0.263157904148102,1676.944900703273106,25.942773437500023,Guinean_forest-savanna,"0",9.000174522399902
69.000000000000000,6.657358425904332,10.388914179559972,6.403234139539376,10.067574455456278,6.370178258512562,10.109415628660065,8.935000181198120,0.077885001897812,0.421052634716034,1184.929688617537977,27.698510742187523,Guinean_forest-savanna,"0",15.622218132019041
62.000000000000000,-12.926476214953659,10.388914179559972,-13.693644234217439,10.067574455456278,-13.684710459455761,10.107169840449766,3.718000006675720,0.018138499744236,0.421052634716034,2366.124907762355178,26.059320068359398,Guinean_forest-savanna,"0",8.045383453369142
69.000000000000000,6.657358425904332,10.388914179559972,6.585933033846254,10.067574455456278,6.623952326276326,10.104924052239468,5.715000033378602,0.029742999933660,0.263157904148102,1197.535833189165714,27.724023437500023,Guinean_forest-savanna,"0",331.033142089843750
62.000000000000000,-12.926476214953659,10.388914179559972,-13.145547551296801,10.067574455456278,-13.109788677619267,10.095940899398272,7.649999976158142,0.292346501490101,0.157894730567932,2327.488296803751837,24.351464843750023,Guinean_forest-savanna,"0",15.512232780456541
63.000000000000000,-10.128785551973948,10.388914179559972,-9.674268559466078,10.067574455456278,-9.631062739866419,10.095940899398272,5.719999790191650,0.042745000682771,0.631578922271729,1664.977116851430083,25.586968994140648,Guinean_forest-savanna,"0",4.744820117950440
62.000000000000000,-12.926476214953659,10.388914179559972,-12.780149762683040,10.067574455456278,-12.795378328177433,10.089203534767377,14.558333079020182,0.503409485022227,0.000000000000000,1919.794938164665155,24.768792724609398,Guinean_forest-savanna,"1",8.939407348632812
63.000000000000000,-10.128785551973948,10.388914179559972,-10.953160819614240,10.067574455456278,-10.994256183517791,10.086957746557077,4.489999771118164,0.053542747977190,0.105263158679008,1543.700661161620474,25.076623535156273,Guinean_forest-savanna,"0",5.116081714630128
63.000000000000000,-10.128785551973948,10.388914179559972,-10.222365242386719,10.067574455456278,-10.221705039175003,10.084711958346778,9.081110954284668,0.155291249975562,0.684210538864136,1683.753499551038885,25.135400390625023,Guinean_forest-savanna,"0",3.745910882949829
